observation_id,metric_id,firm_network,entity_id,entity_name,entity_scope,jurisdiction,geography_original,geography_canonical,service_line_original,service_line_canonical,industry_original,industry_canonical,client_id,period_start,period_end,fiscal_year_label,calendar_year,as_of_date,value_original_text,value_numeric,value_low,value_high,unit_original,unit_canonical,scale_original,currency_original,value_in_original_currency,value_usd_nominal,value_usd_constant_price,fx_rate_used,fx_rate_type,inflation_index_used,observation_status,reported_calculated_proxy_or_estimate,definition_from_source,formula_or_transformation,numerator_observation_ids,denominator_observation_ids,sample_size,population_size,source_id,source_locator,source_excerpt,extraction_method,comparability_score,confidence_score,quality_flag,revision_flag,supersedes_observation_id,researcher_notes
obs_pwc_0054,global_revenue_growth_reported,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2022-07-01,2023-06-30,FY23,2023,,5.6%,5.6,,,percent,percent,units,,,,,,,,reported,reported,Year-over-year growth in reported US dollars at each year's average exchange rates.,,,,,,src_pwc_rev2023,Aggregated revenues by geographic region table,US-dollar/variable-rate change: 5.6%.,manual_html_table_transcription,3,4,official_reported,false,,
obs_pwc_0055,global_revenue_growth_local_currency,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2022-07-01,2023-06-30,FY23,2023,,9.9%,9.9,,,percent,percent,units,,,,,,,,reported,reported,Year-over-year local-currency growth without the impact of US-dollar exchange-rate movements.,,,,,,src_pwc_rev2023,Aggregated revenues by geographic region table,local-currency growth: 9.9%.,manual_html_table_transcription,3,4,official_reported,false,,PwC states that constant-exchange-rate growth reflects local-currency growth; both metric aliases retain the same reported value.
obs_pwc_0056,global_revenue_growth_constant_currency,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2022-07-01,2023-06-30,FY23,2023,,9.9%,9.9,,,percent,percent,units,,,,,,,,reported,reported,Year-over-year local-currency growth without the impact of US-dollar exchange-rate movements.,,,,,,src_pwc_rev2023,Aggregated revenues by geographic region table,constant-exchange-rate change: 9.9%.,manual_html_table_transcription,3,4,official_reported,false,,PwC states that constant-exchange-rate growth reflects local-currency growth; both metric aliases retain the same reported value.
obs_pwc_0057,global_revenue_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2023-07-01,2024-06-30,FY24,2024,,"55,381",55381,,,US$ millions,currency_amount,millions,USD,55381000000,55381000000,,,,,reported,reported,"Gross revenues are aggregated revenues of PwC firms, expressed in US dollars at average fiscal-year exchange rates, and include expenses billed to clients. Interterritory revenues are excluded.",value_numeric × 1000000,,,,,src_pwc_rev2024,Aggregated revenues by geographic region table,"Gross revenues: 55,381 (US$ millions).",manual_html_table_transcription,4,4,official_reported,false,,
obs_pwc_0058,global_revenue_growth_reported,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2023-07-01,2024-06-30,FY24,2024,,4.3%,4.3,,,percent,percent,units,,,,,,,,reported,reported,Year-over-year growth in reported US dollars at each year's average exchange rates.,,,,,,src_pwc_rev2024,Aggregated revenues by geographic region table,US-dollar/variable-rate change: 4.3%.,manual_html_table_transcription,3,4,official_reported,false,,
obs_pwc_0059,global_revenue_growth_local_currency,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2023-07-01,2024-06-30,FY24,2024,,3.7%,3.7,,,percent,percent,units,,,,,,,,reported,reported,Year-over-year local-currency growth without the impact of US-dollar exchange-rate movements.,,,,,,src_pwc_rev2024,Aggregated revenues by geographic region table,local-currency growth: 3.7%.,manual_html_table_transcription,3,4,official_reported,false,,PwC states that constant-exchange-rate growth reflects local-currency growth; both metric aliases retain the same reported value.
obs_pwc_0060,global_revenue_growth_constant_currency,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2023-07-01,2024-06-30,FY24,2024,,3.7%,3.7,,,percent,percent,units,,,,,,,,reported,reported,Year-over-year local-currency growth without the impact of US-dollar exchange-rate movements.,,,,,,src_pwc_rev2024,Aggregated revenues by geographic region table,constant-exchange-rate change: 3.7%.,manual_html_table_transcription,3,4,official_reported,false,,PwC states that constant-exchange-rate growth reflects local-currency growth; both metric aliases retain the same reported value.
obs_pwc_0061,global_revenue_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2024-07-01,2025-06-30,FY25,2025,,"56,968",56968,,,US$ millions,currency_amount,millions,USD,56968000000,56968000000,,,,,reported,reported,"Gross revenues are aggregated revenues of PwC firms, expressed in US dollars at average fiscal-year exchange rates, and include expenses billed to clients. Interterritory revenues are excluded.",value_numeric × 1000000,,,,,src_pwc_fin2025,Aggregated revenues of PwC network table,"Gross revenues: 56,968 (US$ millions).",manual_html_table_transcription,4,4,official_reported,false,,
obs_pwc_0062,global_revenue_growth_reported,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2024-07-01,2025-06-30,FY25,2025,,2.9%,2.9,,,percent,percent,units,,,,,,,,reported,reported,Year-over-year growth in reported US dollars at each year's average exchange rates.,,,,,,src_pwc_fin2025,Aggregated revenues of PwC network table,US-dollar/variable-rate change: 2.9%.,manual_html_table_transcription,3,4,official_reported,false,,
obs_pwc_0063,global_revenue_growth_local_currency,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2024-07-01,2025-06-30,FY25,2025,,2.7%,2.7,,,percent,percent,units,,,,,,,,reported,reported,Year-over-year local-currency growth without the impact of US-dollar exchange-rate movements.,,,,,,src_pwc_fin2025,Aggregated revenues of PwC network table,local-currency growth: 2.7%.,manual_html_table_transcription,3,4,official_reported,false,,PwC states that constant-exchange-rate growth reflects local-currency growth; both metric aliases retain the same reported value.
obs_pwc_0064,global_revenue_growth_constant_currency,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2024-07-01,2025-06-30,FY25,2025,,2.7%,2.7,,,percent,percent,units,,,,,,,,reported,reported,Year-over-year local-currency growth without the impact of US-dollar exchange-rate movements.,,,,,,src_pwc_fin2025,Aggregated revenues of PwC network table,constant-exchange-rate change: 2.7%.,manual_html_table_transcription,3,4,official_reported,false,,PwC states that constant-exchange-rate growth reflects local-currency growth; both metric aliases retain the same reported value.
obs_pwc_0065,global_revenue_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2017-07-01,2018-06-30,FY18,2018,,"40,681",40681,,,US$ millions,currency_amount,millions,USD,40681000000,40681000000,,,,,reported,reported,"Restated FY18 aggregated gross revenues on a continuing-operations basis, excluding revenues from businesses sold in FY18.",value_numeric × 1000000,,,,,src_pwc_rev2019,"FY19 tables, FY18 comparative marked restated; continuing-operations footnote","FY18 restated revenues: 40,681 (US$ millions).",manual_html_table_transcription,4,4,official_reported,true,obs_pwc_0033,Use this revision for the comparable FY18-to-FY19 series; retain the original FY18 report separately.
obs_pwc_0066,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2009-07-01,2010-06-30,FY10,2010,2010-06-30,"161,718",161718,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2010,"PDF p. 46, Figure 8","Total: 161,718.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0067,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2010-07-01,2011-06-30,FY11,2011,2011-06-30,"168,710",168710,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2011,"PDF p. 46, Figure 7","Total: 168,710.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0068,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2011-07-01,2012-06-30,FY12,2012,2012-06-30,"180,529",180529,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2014,"PDF p. 31, Figure 11 comparative table","FY12 total: 180,529.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0069,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2012-07-01,2013-06-30,FY13,2013,2013-06-30,"184,235",184235,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2014,"PDF p. 31, Figure 11 comparative table","FY13 total: 184,235.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0070,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2013-07-01,2014-06-30,FY14,2014,2014-06-30,"195,433",195433,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2014,"PDF p. 31, Figure 11","FY14 total: 195,433.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0071,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2014-07-01,2015-06-30,FY15,2015,2015-06-30,"208,109",208109,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2015,"PDF p. 30, Figure 10","FY15 total: 208,109.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0072,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2015-07-01,2016-06-30,FY16,2016,2016-06-30,"223,468",223468,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2016,"PDF p. 10, Figure 1","FY16 total: 223,468.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0073,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2016-07-01,2017-06-30,FY17,2017,2017-06-30,"236,235",236235,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_rev2017,"PDF p. 3, People","Global headcount: 236,235.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0074,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2017-07-01,2018-06-30,FY18,2018,2018-06-30,"250,930",250930,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2018,"Webpage summary, Employees of PwC","PwC employees: 250,930.",manual_html_transcription,3,4,official_reported,false,,
obs_pwc_0075,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2018-07-01,2019-06-30,FY19,2019,2019-06-30,"276,005",276005,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_rev2019,People and developing talent,"Headcount: 276,005 people.",manual_html_transcription,3,4,official_reported,false,,
obs_pwc_0076,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2019-07-01,2020-06-30,FY20,2020,2020-06-30,"284,258",284258,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2020,"PDF p. 5, Increasing transparency","PwC firms' headcount at 30 June 2020: 284,258.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0077,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2020-07-01,2021-06-30,FY21,2021,2021-06-30,"295,371",295371,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2021,"PDF p. 92, People","Total: 295,371.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0078,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2021-07-01,2022-06-30,FY22,2022,2022-06-30,"327,947",327947,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2022,"PDF p. 9, PwC at a glance","Total headcount: 327,947.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0079,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2022-07-01,2023-06-30,FY23,2023,2023-06-30,"364,232",364232,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2023,"PDF p. 15, Our people","Total headcount at end of FY23: 364,232.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0080,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2023-07-01,2024-06-30,FY24,2024,2024-06-30,"370,393",370393,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2024,"PDF p. 12, Our People","Total headcount at end of FY24: 370,393.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0081,global_people_total,PwC,ent_pwc_network,PwC global network,global_network,Global,,,,,,,,2024-07-01,2025-06-30,FY25,2025,2025-06-30,"364,782",364782,,,people,count,units,,,,,,,,reported,reported,PwC global network people/headcount at fiscal year-end.,,,,,,src_pwc_gar2025,"PDF p. 7, Our people","People in our global network: 364,782.",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0082,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Assurance,audit_assurance_attest,,,,2014-07-01,2015-06-30,FY15,2015,,"15,177",15177,,,US$ millions,currency_amount,millions,USD,15177000000,15177000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2015,"PDF p. 16, Figure 2","Assurance: 15,177 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0083,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Advisory,combined_not_separable,,,,2014-07-01,2015-06-30,FY15,2015,,"11,235",11235,,,US$ millions,currency_amount,millions,USD,11235000000,11235000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2015,"PDF p. 16, Figure 2","Advisory: 11,235 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,Advisory spans multiple canonical dashboard categories and is not split without source support.
obs_pwc_0084,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Tax,tax_legal,,,,2014-07-01,2015-06-30,FY15,2015,,"8,944",8944,,,US$ millions,currency_amount,millions,USD,8944000000,8944000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2015,"PDF p. 16, Figure 2","Tax: 8,944 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0085,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Assurance,audit_assurance_attest,,,,2015-07-01,2016-06-30,FY16,2016,,"15,280",15280,,,US$ millions,currency_amount,millions,USD,15280000000,15280000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2016,"PDF p. 58, Figure 10","Assurance: 15,280 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0086,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Advisory,combined_not_separable,,,,2015-07-01,2016-06-30,FY16,2016,,"11,531",11531,,,US$ millions,currency_amount,millions,USD,11531000000,11531000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2016,"PDF p. 58, Figure 10","Advisory: 11,531 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,Advisory spans multiple canonical dashboard categories and is not split without source support.
obs_pwc_0087,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Tax,tax_legal,,,,2015-07-01,2016-06-30,FY16,2016,,"9,085",9085,,,US$ millions,currency_amount,millions,USD,9085000000,9085000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2016,"PDF p. 58, Figure 10","Tax: 9,085 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0088,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Assurance,audit_assurance_attest,,,,2016-07-01,2017-06-30,FY17,2017,,"15,965",15965,,,US$ millions,currency_amount,millions,USD,15965000000,15965000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2017,"PDF p. 5, service-line table","Assurance: 15,965 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0089,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Advisory,combined_not_separable,,,,2016-07-01,2017-06-30,FY17,2017,,"12,253",12253,,,US$ millions,currency_amount,millions,USD,12253000000,12253000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2017,"PDF p. 5, service-line table","Advisory: 12,253 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,Advisory spans multiple canonical dashboard categories and is not split without source support.
obs_pwc_0090,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Tax & Legal,tax_legal,,,,2016-07-01,2017-06-30,FY17,2017,,"9,462",9462,,,US$ millions,currency_amount,millions,USD,9462000000,9462000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2017,"PDF p. 5, service-line table","Tax & Legal: 9,462 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0091,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Assurance,audit_assurance_attest,,,,2017-07-01,2018-06-30,FY18,2018,,"17,056",17056,,,US$ millions,currency_amount,millions,USD,17056000000,17056000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2018,"PDF p. 5, service-line table","Assurance: 17,056 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0092,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Advisory,combined_not_separable,,,,2017-07-01,2018-06-30,FY18,2018,,"13,778",13778,,,US$ millions,currency_amount,millions,USD,13778000000,13778000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2018,"PDF p. 5, service-line table","Advisory: 13,778 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,Advisory spans multiple canonical dashboard categories and is not split without source support.
obs_pwc_0093,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Tax & Legal,tax_legal,,,,2017-07-01,2018-06-30,FY18,2018,,"10,446",10446,,,US$ millions,currency_amount,millions,USD,10446000000,10446000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2018,"PDF p. 5, service-line table","Tax & Legal: 10,446 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0094,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Assurance,audit_assurance_attest,,,,2018-07-01,2019-06-30,FY19,2019,,"17,382",17382,,,US$ millions,currency_amount,millions,USD,17382000000,17382000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2019,Aggregated revenues by service line table,"Assurance: 17,382 (US$ millions).",manual_html_table_transcription,3,4,official_reported,false,,
obs_pwc_0095,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Advisory,combined_not_separable,,,,2018-07-01,2019-06-30,FY19,2019,,"14,369",14369,,,US$ millions,currency_amount,millions,USD,14369000000,14369000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2019,Aggregated revenues by service line table,"Advisory: 14,369 (US$ millions).",manual_html_table_transcription,3,4,official_reported,false,,Advisory spans multiple canonical dashboard categories and is not split without source support.
obs_pwc_0096,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Tax,tax_legal,,,,2018-07-01,2019-06-30,FY19,2019,,"10,697",10697,,,US$ millions,currency_amount,millions,USD,10697000000,10697000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2019,Aggregated revenues by service line table,"Tax: 10,697 (US$ millions).",manual_html_table_transcription,3,4,official_reported,false,,
obs_pwc_0097,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Assurance,audit_assurance_attest,,,,2019-07-01,2020-06-30,FY20,2020,,"17,603",17603,,,US$ millions,currency_amount,millions,USD,17603000000,17603000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2020,"PDF p. 43, service-line table","Assurance: 17,603 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0098,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Advisory,combined_not_separable,,,,2019-07-01,2020-06-30,FY20,2020,,"14,681",14681,,,US$ millions,currency_amount,millions,USD,14681000000,14681000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2020,"PDF p. 43, service-line table","Advisory: 14,681 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,Advisory spans multiple canonical dashboard categories and is not split without source support.
obs_pwc_0099,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Tax,tax_legal,,,,2019-07-01,2020-06-30,FY20,2020,,"10,748",10748,,,US$ millions,currency_amount,millions,USD,10748000000,10748000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2020,"PDF p. 43, service-line table","Tax: 10,748 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0100,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Assurance,audit_assurance_attest,,,,2020-07-01,2021-06-30,FY21,2021,,"17,073",17073,,,US$ millions,currency_amount,millions,USD,17073000000,17073000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2021,"PDF p. 10, service-line table","Assurance: 17,073 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0101,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Advisory,combined_not_separable,,,,2020-07-01,2021-06-30,FY21,2021,,"17,029",17029,,,US$ millions,currency_amount,millions,USD,17029000000,17029000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2021,"PDF p. 10, service-line table","Advisory: 17,029 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,Advisory spans multiple canonical dashboard categories and is not split without source support.
obs_pwc_0102,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Tax,tax_legal,,,,2020-07-01,2021-06-30,FY21,2021,,"11,040",11040,,,US$ millions,currency_amount,millions,USD,11040000000,11040000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_gar2021,"PDF p. 10, service-line table","Tax: 11,040 (US$ millions).",manual_pdf_table_transcription,3,4,official_reported,false,,
obs_pwc_0103,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Assurance,audit_assurance_attest,,,,2021-07-01,2022-06-30,FY22,2022,,"18,009",18009,,,US$ millions,currency_amount,millions,USD,18009000000,18009000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2022,Aggregated revenues by business table,"Assurance: 18,009 (US$ millions).",manual_html_table_transcription,3,4,official_reported,false,,
obs_pwc_0104,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Advisory,combined_not_separable,,,,2021-07-01,2022-06-30,FY22,2022,,"20,708",20708,,,US$ millions,currency_amount,millions,USD,20708000000,20708000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2022,Aggregated revenues by business table,"Advisory: 20,708 (US$ millions).",manual_html_table_transcription,3,4,official_reported,false,,Advisory spans multiple canonical dashboard categories and is not split without source support.
obs_pwc_0105,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Tax and Legal Services,tax_legal,,,,2021-07-01,2022-06-30,FY22,2022,,"11,577",11577,,,US$ millions,currency_amount,millions,USD,11577000000,11577000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2022,Aggregated revenues by business table,"Tax and Legal Services: 11,577 (US$ millions).",manual_html_table_transcription,3,4,official_reported,false,,
obs_pwc_0106,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Assurance,audit_assurance_attest,,,,2022-07-01,2023-06-30,FY23,2023,,"18,728",18728,,,US$ millions,currency_amount,millions,USD,18728000000,18728000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2023,Aggregated revenues by line of service table,"Assurance: 18,728 (US$ millions).",manual_html_table_transcription,3,4,official_reported,false,,
obs_pwc_0107,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Advisory,combined_not_separable,,,,2022-07-01,2023-06-30,FY23,2023,,"22,599",22599,,,US$ millions,currency_amount,millions,USD,22599000000,22599000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2023,Aggregated revenues by line of service table,"Advisory: 22,599 (US$ millions).",manual_html_table_transcription,3,4,official_reported,false,,Advisory spans multiple canonical dashboard categories and is not split without source support.
obs_pwc_0108,global_revenue_service_line,PwC,ent_pwc_network,PwC global network,global_network,Global,,,Tax and Legal Services,tax_legal,,,,2022-07-01,2023-06-30,FY23,2023,,"11,767",11767,,,US$ millions,currency_amount,millions,USD,11767000000,11767000000,,,,,reported,reported,"Aggregated gross revenues of PwC firms for the source-defined line of service, at average fiscal-year exchange rates.",value_numeric × 1000000,,,,,src_pwc_rev2023,Aggregated revenues by line of service table,"Tax and Legal Services: 11,767 (US$ millions).",manual_html_table_transcription,3,4,official_reported,false,,
